crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2025-03-30T00:00:00Z,16:57:00,NA,NA,40.67816,-73.89748,"
,  
(40.67816, -73.89748)",JACKIE ROBINSON PKWY,JAMAICA AVE,NA,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802264,Station Wagon/Sport Utility Vehicle,Motorcycle,NA,NA,NA
2025-03-30T00:00:00Z,21:30:00,QUEENS,11432,40.713158,-73.797264,"
,  
(40.713158, -73.797264)",GOTHIC DR,167 ST,NA,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802212,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,15:11:00,BROOKLYN,11212,40.661163,-73.9183,"
,  
(40.661163, -73.9183)",LIVONIA AVE,HOWARD AVE,NA,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,NA,NA,NA,4802140,Sedan,Bike,NA,NA,NA
2025-03-30T00:00:00Z,06:00:00,BROOKLYN,11249,40.716206,-73.966095,"
,  
(40.716206, -73.966095)",KENT AVE,GRAND ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802196,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,15:30:00,NA,NA,40.721027,-73.97471,"
,  
(40.721027, -73.97471)",FDR DRIVE,NA,NA,1,0,0,0,0,0,1,0,Following Too Closely,Reaction to Uninvolved Vehicle,NA,NA,NA,4802142,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,03:46:00,BROOKLYN,11208,40.669804,-73.881546,"
,  
(40.669804, -73.881546)",BLAKE AVE,LINWOOD ST,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4802258,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,03:20:00,MANHATTAN,10037,40.81021,-73.9395,"
,  
(40.81021, -73.9395)",5 AVE,E 131 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4802106,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,21:00:00,MANHATTAN,10021,40.7688,-73.95837,"
,  
(40.7688, -73.95837)",E 72 ST,2 AVE,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4802464,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-30T00:00:00Z,21:00:00,QUEENS,11356,40.78766,-73.84786,"
,  
(40.78766, -73.84786)",12 AVE,120 ST,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4802578,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-30T00:00:00Z,00:00:00,NA,NA,40.759018,-73.855156,"
,  
(40.759018, -73.855156)",GRAND CENTRAL PKWY,NA,NA,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Passenger Distraction,NA,NA,NA,4802778,Taxi,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,15:59:00,QUEENS,11363,40.773933,-73.73659,"
,  
(40.773933, -73.73659)",NA,NA,41-43     GLENWOOD ST,1,0,0,0,0,0,1,0,Lost Consciousness,NA,NA,NA,NA,4802130,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-30T00:00:00Z,19:45:00,NA,NA,40.749146,-73.75346,"
,  
(40.749146, -73.75346)",224 ST,223 PL,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802217,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,08:30:00,QUEENS,11358,40.761616,-73.7991,"
,  
(40.761616, -73.7991)",DEPOT RD,167 ST,NA,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,NA,NA,NA,4802419,E-Bike,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,10:43:00,BROOKLYN,11207,40.65452,-73.88222,"
,  
(40.65452, -73.88222)",FLATLANDS AVE,VAN SICLEN AVE,NA,2,0,0,0,0,0,2,0,Unspecified,Unspecified,NA,NA,NA,4802265,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,00:00:00,MANHATTAN,10033,40.8453,-73.93826,"
,  
(40.8453, -73.93826)",W 174 ST,WADSWORTH AVE,NA,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,NA,NA,NA,4802355,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,11:00:00,NA,NA,40.53227,-74.22414,"
,  
(40.53227, -74.22414)",WEST SHORE EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Drugs (illegal),NA,NA,NA,NA,4802157,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,00:00:00,BROOKLYN,11214,40.58481,-73.983,"
,  
(40.58481, -73.983)",STILLWELL AVE,AVENUE Z,NA,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,NA,NA,NA,4802442,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,05:24:00,BRONX,10463,40.876724,-73.91255,"
,  
(40.876724, -73.91255)",NA,NA,104       TERRACE VIEW AVE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802541,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,00:00:00,BRONX,10468,40.86568,-73.89598,"
,  
(40.86568, -73.89598)",NA,NA,2608      CRESTON AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802381,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,05:44:00,NA,NA,40.721146,-73.94282,"
,  
(40.721146, -73.94282)",N HENRY ST,MEEKER AVE,NA,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,NA,NA,NA,4802271,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,21:40:00,BROOKLYN,11230,40.619396,-73.96957,"
,  
(40.619396, -73.96957)",AVENUE L,OCEAN PKWY,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802652,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-30T00:00:00Z,16:35:00,BRONX,10451,40.827824,-73.919334,"
,  
(40.827824, -73.919334)",SHERMAN AVE,E 163 ST,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4802405,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,05:18:00,BROOKLYN,11225,40.669724,-73.95512,"
,  
(40.669724, -73.95512)",NA,NA,402       EASTERN PKWY,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,NA,NA,NA,4802653,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,21:00:00,BROOKLYN,11220,40.639446,-74.02717,"
,  
(40.639446, -74.02717)",NA,NA,6602      RIDGE BLVD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4802512,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,00:04:00,QUEENS,11385,40.705,-73.9114,"
,  
(40.705, -73.9114)",SENECA AVE,BLEECKER ST,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,NA,NA,NA,4801990,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,13:21:00,QUEENS,11693,40.587135,-73.81593,"
,  
(40.587135, -73.81593)",BEACH 92 ST,ROCKAWAY FWY,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,4802327,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,02:55:00,NA,NA,40.835873,-73.8699,"
,  
(40.835873, -73.8699)",CROSS BRONX EXPY,NA,NA,1,0,0,0,0,0,1,0,Unspecified,NA,NA,NA,NA,4802035,Taxi,NA,NA,NA,NA
2025-03-30T00:00:00Z,13:00:00,MANHATTAN,10038,40.707466,-74.00432,"
,  
(40.707466, -74.00432)",NA,NA,200       WATER ST,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802270,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,12:02:00,BROOKLYN,11220,40.629036,-74.01306,"
,  
(40.629036, -74.01306)",NA,NA,880       BAY RIDGE AVE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4802513,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,22:10:00,QUEENS,11418,40.700714,-73.81514,"
,  
(40.700714, -73.81514)",VAN WYCK EXPY,90 AVE,NA,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,NA,NA,NA,4802382,Dump,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,03:00:00,QUEENS,11355,40.758873,-73.82064,"
,  
(40.758873, -73.82064)",SANFORD AVE,PARSONS BLVD,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802432,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-30T00:00:00Z,13:20:00,STATEN ISLAND,10306,40.552357,-74.13317,"
,  
(40.552357, -74.13317)",HYLAN BLVD,BAY TER,NA,1,0,1,0,0,0,0,0,View Obstructed/Limited,NA,NA,NA,NA,4802147,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-30T00:00:00Z,05:30:00,BROOKLYN,11233,40.676285,-73.90645,"
,  
(40.676285, -73.90645)",NA,NA,2379      ATLANTIC AVE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802203,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,17:38:00,QUEENS,11104,40.741478,-73.92188,"
,  
(40.741478, -73.92188)",47 AVE,43 ST,NA,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,NA,NA,4802296,Sedan,Sedan,Pick-up Truck,NA,NA
2025-03-30T00:00:00Z,04:40:00,BROOKLYN,11213,40.665916,-73.92546,"
,  
(40.665916, -73.92546)",BUFFALO AVE,ROCKAWAY PKWY,NA,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,Unspecified,NA,NA,4802136,Sedan,Sedan,Sedan,NA,NA
2025-03-30T00:00:00Z,16:42:00,BROOKLYN,11209,40.62255,-74.02763,"
,  
(40.62255, -74.02763)",NA,NA,423       86 ST,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802168,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,15:35:00,NA,NA,40.615993,-74.163605,"
,  
(40.615993, -74.163605)",LAMBERTS LN,ARLENE ST,NA,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,NA,NA,NA,4802418,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,19:20:00,QUEENS,11420,40.683002,-73.81954,"
,  
(40.683002, -73.81954)",122 ST,109 AVE,NA,1,0,1,0,0,0,0,0,Traffic Control Disregarded,NA,NA,NA,NA,4802286,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,09:00:00,BRONX,10461,40.838444,-73.83701,"
,  
(40.838444, -73.83701)",NA,NA,1409      EDWARDS AVE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802425,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,08:50:00,QUEENS,11105,40.77342,-73.89736,"
,  
(40.77342, -73.89736)",20 AVE,47 ST,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,NA,NA,NA,4802091,Pick-up Truck,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,05:39:00,BROOKLYN,11208,40.683186,-73.8663,"
,  
(40.683186, -73.8663)",ATLANTIC AVE,ELDERT LN,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4802259,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,11:02:00,MANHATTAN,10023,40.771156,-73.98133,"
,  
(40.771156, -73.98133)",NA,NA,33        W 63 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4802451,Taxi,Sedan,Sedan,Sedan,NA
2025-03-30T00:00:00Z,02:50:00,QUEENS,11370,40.76439,-73.89167,"
,  
(40.76439, -73.89167)",77 ST,24 AVE,NA,5,0,0,0,0,0,5,0,Following Too Closely,Unspecified,NA,NA,NA,4802561,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,05:15:00,NA,NA,40.74273,-73.95411,"
,  
(40.74273, -73.95411)",VERNON BLVD,50 AVE,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,4802340,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,17:36:00,BROOKLYN,11204,40.611008,-73.98438,"
,  
(40.611008, -73.98438)",BAY PKWY,70 ST,NA,7,0,0,0,0,0,7,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,4802799,Sedan,Pick-up Truck,Sedan,Sedan,Sedan
2025-03-30T00:00:00Z,00:00:00,NA,NA,40.781693,-73.8257,"
,  
(40.781693, -73.8257)",20 AVENUE,I 678,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802423,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,03:07:00,BROOKLYN,11217,40.685326,-73.980705,"
,  
(40.685326, -73.980705)",ATLANTIC AVE,3 AVE,NA,2,0,0,0,0,0,2,0,Driver Inexperience,Turning Improperly,NA,NA,NA,4802101,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,NA,NA,NA
2025-03-30T00:00:00Z,19:50:00,BROOKLYN,11220,40.63971,-74.0196,"
,  
(40.63971, -74.0196)",62 ST,4 AVE,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,4802211,Sedan,Pick-up Truck,NA,NA,NA
2025-03-30T00:00:00Z,03:20:00,NA,NA,40.660954,-73.96068,"
,  
(40.660954, -73.96068)",FLATBUSH AVE,LINCOLN RD,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4802654,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,00:00:00,QUEENS,11412,40.70089,-73.74833,"
,  
(40.70089, -73.74833)",FRANCIS LEWIS BLVD,114 RD,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802326,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,16:00:00,MANHATTAN,10000,0,0,"
,  
(0.0, 0.0)",NA,NA,105-01    EAST DR,1,0,0,0,1,0,0,0,Steering Failure,NA,NA,NA,NA,4802622,Bike,NA,NA,NA,NA
2025-03-30T00:00:00Z,00:00:00,BROOKLYN,11235,40.580627,-73.96621,"
,  
(40.580627, -73.96621)",NEPTUNE AVE,BRIGHTON 1 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802440,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,03:40:00,QUEENS,11415,40.703655,-73.82246,"
,  
(40.703655, -73.82246)",HILLSIDE AVE,130 ST,NA,1,0,0,0,0,0,1,0,Alcohol Involvement,NA,NA,NA,NA,4801996,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,09:10:00,BROOKLYN,11226,40.652313,-73.95601,"
,  
(40.652313, -73.95601)",LINDEN BLVD,BEDFORD AVE,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4802853,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,08:00:00,BRONX,10469,40.85934,-73.83103,"
,  
(40.85934, -73.83103)",STILLWELL AVE,VANCE ST,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4802164,Sedan,NA,NA,NA,NA
2025-03-30T00:00:00Z,21:36:00,BROOKLYN,11228,40.617535,-74.02161,"
,  
(40.617535, -74.02161)",7 AVE,88 ST,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4802169,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,22:54:00,NA,NA,40.764435,-73.72269,"
,  
(40.764435, -73.72269)",LONG ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,NA,4802216,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,NA
2025-03-30T00:00:00Z,22:40:00,NA,NA,40.59423,-73.908325,"
,  
(40.59423, -73.908325)",BELT PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,NA,NA,NA,4802285,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-30T00:00:00Z,10:14:00,MANHATTAN,10027,0,0,"
,  
(0.0, 0.0)",NA,NA,159       W 125 ST,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,NA,NA,4802120,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-30T00:00:00Z,05:28:00,MANHATTAN,10019,40.77074,-73.994545,"
,  
(40.77074, -73.994545)",W 56 ST,12 AVE,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4802748,Sedan,Sedan,NA,NA,NA
2025-03-30T00:00:00Z,11:26:00,BROOKLYN,11212,40.66568,-73.92342,"
,  
(40.66568, -73.92342)",NA,NA,41        E 98 ST,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802137,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-29T00:00:00Z,19:00:00,NA,NA,40.715176,-73.951965,"
,  
(40.715176, -73.951965)",BROOKLYN QUEENS EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,NA,NA,NA,4802016,Taxi,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,13:04:00,BROOKLYN,11223,40.607258,-73.96727,"
,  
(40.607258, -73.96727)",QUENTIN RD,OCEAN PKWY,NA,7,3,1,3,0,0,6,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4801962,Sedan,Taxi,NA,NA,NA
2025-03-29T00:00:00Z,15:52:00,BROOKLYN,11206,40.699707,-73.95717,"
,  
(40.699707, -73.95717)",BEDFORD AVE,WALLABOUT ST,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4808577,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-29T00:00:00Z,15:00:00,BROOKLYN,11206,40.708782,-73.94344,"
,  
(40.708782, -73.94344)",SCHOLES ST,GRAHAM AVE,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4808585,Sedan,NA,NA,NA,NA
2025-03-29T00:00:00Z,14:12:00,MANHATTAN,10168,40.751442,-73.97605,"
,  
(40.751442, -73.97605)",E 42 ST,LEXINGTON AVE,NA,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4807862,Sedan,E-Bike,NA,NA,NA
2025-03-29T00:00:00Z,15:20:00,MANHATTAN,10010,40.740875,-73.98798,"
,  
(40.740875, -73.98798)",E 23 ST,MADISON AVE,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,4806789,NA,NA,NA,NA,NA
2025-03-29T00:00:00Z,07:00:00,MANHATTAN,10026,40.80002,-73.94993,"
,  
(40.80002, -73.94993)",NA,NA,70        LENOX AVE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,NA,NA,NA,4806506,Sedan,NA,NA,NA,NA
2025-03-29T00:00:00Z,17:35:00,QUEENS,11358,40.76536,-73.80236,"
,  
(40.76536, -73.80236)",35 AVE,163 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4806263,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-29T00:00:00Z,10:00:00,NA,NA,40.830875,-73.85335,"
,  
(40.830875, -73.85335)",CROSS BRONX EXPY,POWELL AVE,NA,3,0,0,0,0,0,3,0,Other Vehicular,Unsafe Lane Changing,NA,NA,NA,4806360,Flat Bed,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-29T00:00:00Z,14:15:00,MANHATTAN,10065,40.764366,-73.96161,"
,  
(40.764366, -73.96161)",E 65 ST,2 AVE,NA,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,NA,NA,NA,NA,4806047,Bike,NA,NA,NA,NA
2025-03-29T00:00:00Z,23:05:00,BRONX,10457,40.852524,-73.90002,"
,  
(40.852524, -73.90002)",VALENTINE AVE,E 180 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4806128,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-29T00:00:00Z,14:00:00,BROOKLYN,11212,40.66324,-73.92677,"
,  
(40.66324, -73.92677)",NA,NA,78        E 94 ST,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4805306,Sedan,NA,NA,NA,NA
2025-03-29T00:00:00Z,01:40:00,BROOKLYN,11236,40.649033,-73.91971,"
,  
(40.649033, -73.91971)",NA,NA,130       E 87 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4805304,Sedan,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,17:40:00,NA,NA,40.829586,-73.93211,"
,  
(40.829586, -73.93211)",MAJOR DEEGAN EXPRESSWAY RAMP,NA,NA,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,NA,NA,NA,4805004,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,22:47:00,MANHATTAN,10005,NA,NA,NA,WALL ST,WILLIAM ST,NA,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Following Too Closely,NA,NA,NA,4804895,Sedan,Bike,NA,NA,NA
2025-03-29T00:00:00Z,16:09:00,NA,NA,40.7217,-73.835976,"
,  
(40.7217, -73.835976)",G.C.P. / JEWEL (CDR),NA,NA,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,NA,NA,NA,4804964,Taxi,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,21:03:00,BROOKLYN,11223,40.607338,-73.96188,"
,  
(40.607338, -73.96188)",CONEY ISLAND AVE,KINGS HWY,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4804955,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-29T00:00:00Z,21:50:00,MANHATTAN,10013,40.719456,-73.9944,"
,  
(40.719456, -73.9944)",BROOME ST,BOWERY,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4804373,Sedan,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,17:30:00,QUEENS,11377,40.740894,-73.899605,"
,  
(40.740894, -73.899605)",QUEENS BLVD,65 PL,NA,0,0,0,0,0,0,0,0,Unsafe Speed,NA,NA,NA,NA,4804491,Sedan,NA,NA,NA,NA
2025-03-29T00:00:00Z,04:18:00,NA,NA,40.63082,-73.88635,"
,  
(40.63082, -73.88635)",ROCKAWAY PKWY,SHORE PKWY,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,NA,NA,4804356,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-29T00:00:00Z,04:56:00,NA,NA,40.6026,-74.01491,"
,  
(40.6026, -74.01491)",BELT PARKWAY,NA,NA,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,Unspecified,NA,NA,4804170,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-29T00:00:00Z,06:50:00,QUEENS,11368,40.74428,-73.86178,"
,  
(40.74428, -73.86178)",CORONA AVE,102 ST,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,4803954,NA,NA,NA,NA,NA
2025-03-29T00:00:00Z,13:57:00,BRONX,10461,40.84768,-73.83176,"
,  
(40.84768, -73.83176)",NA,NA,3019      WESTCHESTER AVE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,NA,NA,NA,4803975,Station Wagon/Sport Utility Vehicle,Bus,NA,NA,NA
2025-03-29T00:00:00Z,14:05:00,MANHATTAN,10002,40.714783,-73.99294,"
,  
(40.714783, -73.99294)",NA,NA,7         ALLEN ST,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,NA,NA,NA,4803673,Bus,NA,NA,NA,NA
2025-03-29T00:00:00Z,03:00:00,STATEN ISLAND,10304,40.60514,-74.09259,"
,  
(40.60514, -74.09259)",RICHMOND RD,RALPH PL,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4803442,Sedan,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,16:20:00,BRONX,10465,40.820374,-73.81895,"
,  
(40.820374, -73.81895)",NA,NA,400       REVERE AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,NA,4803721,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,NA
2025-03-29T00:00:00Z,00:35:00,NA,NA,40.794243,-73.931145,"
,  
(40.794243, -73.931145)",FDR DRIVE,NA,NA,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,4803393,Sedan,Taxi,NA,NA,NA
2025-03-29T00:00:00Z,21:40:00,QUEENS,11372,40.752853,-73.8934,"
,  
(40.752853, -73.8934)",73 ST,34 AVE,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4803726,Sedan,Sedan,NA,NA,NA
2025-03-29T00:00:00Z,14:15:00,NA,NA,40.872734,-73.91223,"
,  
(40.872734, -73.91223)",BROADWAY,9 AVE,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4803720,Motorcycle,NA,NA,NA,NA
2025-03-29T00:00:00Z,18:30:00,BRONX,10459,40.81877,-73.89836,"
,  
(40.81877, -73.89836)",NA,NA,834       DAWSON ST,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,NA,NA,NA,4803494,Van,NA,NA,NA,NA
2025-03-29T00:00:00Z,11:00:00,QUEENS,11103,40.760605,-73.917496,"
,  
(40.760605, -73.917496)",NA,NA,31-25     STEINWAY ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4803924,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
